filename	mark	label	offset1	offset2	span	code
es-S1130-05582003000600004-1	T1	ENFERMEDAD	537	551	telangectasias	276328002
es-S1130-05582003000600004-1	T2	ENFERMEDAD	634	689	vestibular cortex and perforation of the lingual cortex	128233005
es-S1130-05582003000600004-1	T3	ENFERMEDAD	63	79	facial asymmetry	301311009
es-S1130-05582003000600004-1	T4	ENFERMEDAD	358	393	complete upper and lower edentulous	278650002
es-S1130-05582003000600004-1	T5	ENFERMEDAD	881	887	lesion	417163006
es-S1130-05582003000600004-1	T6	ENFERMEDAD	1023	1029	lesion	417163006
es-S1130-05582003000600004-1	T7	ENFERMEDAD	1266	1269	LCG	443790001
es-S1130-05582003000600004-1	T8	ENFERMEDAD	1572	1578	lesion	417163006
es-S1130-05582003000600004-1	T9	ENFERMEDAD	1807	1813	lesion	417163006
es-S1130-05582003000600004-1	T10	ENFERMEDAD	1890	1896	lesion	417163006
es-S1130-05582003000600004-1	T11	ENFERMEDAD	2074	2080	lesion	417163006
es-S1137-66272006000500011-1	T1	ENFERMEDAD	19	25	smoker	77176002
es-S1137-66272006000500011-1	T2	ENFERMEDAD	31	49	chronic alcoholism	284591009
es-S1137-66272006000500011-1	T3	ENFERMEDAD	103	122	alcoholic hepatitis	235875008
es-S1137-66272006000500011-1	T4	ENFERMEDAD	459	468	dysphagia	288939007
es-S1137-66272006000500011-1	T5	ENFERMEDAD	1822	1841	tumour infiltration	128462008
es-S1130-05582015000300007-1	T1	ENFERMEDAD	136	142	trauma	417746004
es-S1130-05582015000300007-1	T2	ENFERMEDAD	1634	1648	nodular lesion	27925004
es-S1130-01082009000900015-1	T1	ENFERMEDAD	45	63	acute pancreatitis	197456007
es-S1130-01082009000900015-1	T2	ENFERMEDAD	196	230	moderate-severe acute pancreatitis	197456007
es-S1130-01082009000900015-1	T3	ENFERMEDAD	212	230	acute pancreatitis	197456007
es-S1130-01082009000900015-1	T4	ENFERMEDAD	350	368	acute pancreatitis	197456007
es-S1130-01082009000900015-1	T5	ENFERMEDAD	459	479	chronic pancreatitis	235494005
es-S1130-01082009000900015-1	T6	ENFERMEDAD	572	592	chronic pancreatitis	235494005
es-S1130-01082009000900015-1	T7	ENFERMEDAD	483	499	pancreas divisum	54554009
es-S1130-01082009000900015-1	T8	ENFERMEDAD	597	613	pancreas divisum	54554009
es-S1130-01082009000900015-1	T9	ENFERMEDAD	804	808	GIST	420120006
es-S0004-06142009000500009-1	T1	ENFERMEDAD	189	205	ischaemic stroke	422504002
es-S0004-06142009000500009-1	T2	ENFERMEDAD	101	113	hypertensive	38341003
es-S0004-06142009000500009-1	T3	ENFERMEDAD	1001	1020	acute renal failure	723189000
es-S0004-06142009000500009-1	T4	ENFERMEDAD	1506	1528	emphysematous cystitis	52123000
es-S0004-06142009000500009-1	T5	ENFERMEDAD	1761	1780	choledocholithiasis	307132003
es-S0004-06142009000500009-1	T6	ENFERMEDAD	2015	2035	obstructive jaundice	59848001
es-S0004-06142009000500009-1	T7	ENFERMEDAD	2343	2363	obstructive jaundice	59848001
es-S0004-06142009000500009-1	T8	ENFERMEDAD	2040	2062	emphysematous cystitis	52123000
es-S0004-06142009000500009-1	T9	ENFERMEDAD	2315	2337	emphysematous cystitis	52123000
es-S0004-06142009000500009-1	T10	ENFERMEDAD	2453	2469	bile duct stones	266474003
es-S0004-06142009000500009-1	T11	ENFERMEDAD	2908	2915	lesions	157670007
es-S0211-69952011000500013-1	T1	ENFERMEDAD	259	282	acute humoral rejection	213148006
es-S0211-69952011000500013-1	T2	ENFERMEDAD	305	341	acute humoral and vascular rejection	213148006
es-S0211-69952011000500013-1	T3	ENFERMEDAD	580	594	hypercalcaemia	66931009
es-S0211-69952011000500013-1	T4	ENFERMEDAD	599	617	hyperphosphataemia	20165001
es-S0211-69952011000500013-1	T5	ENFERMEDAD	861	897	hypertrophy of the parathyroid gland	9092004
es-S0211-69952011000500013-1	T6	ENFERMEDAD	937	956	hyperparathyroidism	66999008
es-S0211-69952011000500013-1	T7	ENFERMEDAD	999	1041	CV in the radial and interdigital arteries	237897009
es-S0211-69952011000500013-1	T8	ENFERMEDAD	1373	1391	Hyperphosphataemia	20165001
es-S0211-69952011000500013-1	T9	ENFERMEDAD	1813	1826	hypocalcaemia	5291005
es-S0211-69952011000500013-1	T10	ENFERMEDAD	2180	2194	hypercalcaemia	66931009
es-S1130-01082007000300006-7	T1	ENFERMEDAD	116	123	drinker	7200002
es-S1130-01082007000300006-7	T2	ENFERMEDAD	132	138	smoker	77176002
es-S1130-05582007000500006-1	T1	ENFERMEDAD	240	249	infection	40733004
es-S1130-05582007000500006-1	T2	ENFERMEDAD	131	137	tumour	55342001
es-S1130-05582007000500006-1	T3	ENFERMEDAD	379	385	tumour	55342001
es-S1130-05582007000500006-1	T4	ENFERMEDAD	769	797	benign salivary gland tumour	255154009
es-S1130-05582007000500006-1	T5	ENFERMEDAD	581	587	tumour	55342001
es-S1130-05582007000500006-1	T6	ENFERMEDAD	791	797	tumour	55342001
es-S1130-05582007000500006-1	T7	ENFERMEDAD	865	871	tumour	55342001
es-S1130-05582007000500006-1	T8	ENFERMEDAD	1029	1050	benign myoepithelioma	69291002
es-S0210-48062007000400013-1	T1	ENFERMEDAD	668	682	conjunctivitis	9826008
es-S0210-48062007000400013-1	T2	ENFERMEDAD	737	752	aphthous ulcers	429040005
es-S0210-48062007000400013-1	T3	ENFERMEDAD	762	785	oral or genital lesions	1071000119107+724386005
es-S0210-48062007000400013-1	T4	ENFERMEDAD	1032	1041	hepatitis	128241005
es-S0210-48062007000400013-1	T5	ENFERMEDAD	1492	1536	polyarthritis secondary to BCG instillations	116431000119103+42284007
es-S0212-71992006000200005-1	T1	ENFERMEDAD	1098	1117	cystic lung lesions	275504005
es-S0212-71992006000200005-1	T2	ENFERMEDAD	300	306	smoker	77176002
es-S0212-71992006000200005-1	T3	ENFERMEDAD	2016	2023	smoking	89765005
es-S0212-71992006000200005-1	T4	ENFERMEDAD	2114	2128	cystic lesions	441457006
es-S0210-48062005000600013-1	T1	ENFERMEDAD	47	68	chronic renal failure	90688005
es-S0210-48062005000600013-1	T2	ENFERMEDAD	96	116	rheumatoid arthritis	69896004
es-S0210-48062005000600013-1	T3	ENFERMEDAD	118	120	RA	69896004
es-S0210-48062005000600013-1	T4	ENFERMEDAD	229	253	total anaemic haematuria	34436003+271737000
es-S0210-48062005000600013-1	T5	ENFERMEDAD	511	523	bladder clot	42643001
es-S0210-48062005000600013-1	T6	ENFERMEDAD	908	935	macroscopic bladder lesions	42643001
es-S0210-48062005000600013-1	T7	ENFERMEDAD	1002	1021	bladder amyloidosis	17602002
es-S1137-66272012000100018-1	T1	ENFERMEDAD	112	120	epilepsy	84757009
es-S1137-66272012000100018-1	T2	ENFERMEDAD	142	160	menstrual migraine	23186000
es-S1137-66272012000100018-1	T3	ENFERMEDAD	439	457	menstrual migraine	23186000
es-S1137-66272012000100018-1	T4	ENFERMEDAD	591	607	migraine attacks	37796009
es-S1137-66272012000100018-1	T5	ENFERMEDAD	1025	1033	epilepsy	84757009
es-S1137-66272012000100018-1	T6	ENFERMEDAD	797	816	generalised seizure	246545002
es-S1137-66272012000100018-1	T7	ENFERMEDAD	1680	1704	left bundle branch block	63467002
es-S1137-66272012000100018-1	T8	ENFERMEDAD	1706	1710	LBBB	63467002
es-S1137-66272012000100018-1	T9	ENFERMEDAD	1749	1785	intraventricular conduction disorder	4554005
es-S1137-66272012000100018-1	T10	ENFERMEDAD	1685	1704	bundle branch block	6374002
es-S1137-66272012000100018-1	T11	ENFERMEDAD	2346	2350	LBBB	63467002
es-S1137-66272012000100018-1	T12	ENFERMEDAD	2651	2683	temporal epileptiform discharges	193000002
es-S1137-66272012000100018-1	T13	ENFERMEDAD	3081	3100	bundle branch block	6374002
es-S1137-66272012000100018-1	T14	ENFERMEDAD	3144	3206	dilatation of the temporal horn of the right lateral ventricle	66720007+25322007
es-S1137-66272012000100018-1	T15	ENFERMEDAD	3316	3355	focal seizures of right temporal origin	230381009
es-S1137-66272012000100018-1	T16	ENFERMEDAD	3381	3389	epilepsy	84757009
es-S1137-66272012000100018-1	T17	ENFERMEDAD	3375	3389	focal epilepsy	230381009
es-S1137-66272012000100018-1	T18	ENFERMEDAD	3606	3614	insomnia	193462001
es-S1137-66272012000100018-1	T19	ENFERMEDAD	3435	3441	lesion	417163006
es-S0210-48062006000900012-1	T1	ENFERMEDAD	67	94	transitional cell carcinoma	27090000
es-S0210-48062006000900012-1	T2	ENFERMEDAD	223	248	bladder carcinoma in situ	92546004
es-S0210-48062006000900012-1	T3	ENFERMEDAD	352	366	stoma prolapse	235797004
es-S0210-48062006000900012-1	T4	ENFERMEDAD	805	824	tumour infiltration	128462008
es-S0211-57352013000300012-1	T1	ENFERMEDAD	66	79	social phobia	25501002
es-S0211-57352013000300012-1	T2	ENFERMEDAD	84	114	dependent personality disorder	33449004
es-S0211-57352013000300012-1	T3	ENFERMEDAD	94	114	personality disorder	33449004
es-S0211-57352013000300012-1	T4	ENFERMEDAD	1284	1297	Social Phobia	25501002
es-S0211-57352013000300012-1	T5	ENFERMEDAD	1489	1502	Social Phobia	25501002
es-S0211-57352013000300012-1	T6	ENFERMEDAD	1507	1537	Dependent Personality Disorder	33449004
es-S0211-57352013000300012-1	T7	ENFERMEDAD	670	690	Fructose intolerance	20052008
es-S0211-57352013000300012-1	T8	ENFERMEDAD	707	725	digestive bleeding	74474003
es-S0211-57352013000300012-1	T9	ENFERMEDAD	730	749	lactose intolerance	267425008
es-S0211-57352013000300012-1	T10	ENFERMEDAD	809	827	genetic alteration	124972006
es-S0211-57352013000300012-1	T11	ENFERMEDAD	1517	1537	Personality Disorder	33449004
es-S0211-57352013000300012-1	T12	ENFERMEDAD	994	1001	anxious	48694002
es-S0211-57352013000300012-1	T13	ENFERMEDAD	1890	1921	Moderate psychophysical anxiety	197480006
es-S0211-57352013000300012-1	T14	ENFERMEDAD	1956	1968	onychophagia	37298006
es-S0211-57352013000300012-1	T15	ENFERMEDAD	1973	1990	nocturnal bruxism	191983006
es-S0211-57352013000300012-1	T16	ENFERMEDAD	2146	2176	Partial consciousness disorder	3006004
es-S0211-57352013000300012-1	T17	ENFERMEDAD	2219	2239	Personality Disorder	33449004
es-S0211-57352013000300012-1	T18	ENFERMEDAD	3058	3065	anxious	48694002
es-S0211-57352013000300012-1	T19	ENFERMEDAD	3791	3798	anxious	48694002
es-S0211-57352013000300012-1	T20	ENFERMEDAD	3755	3771	social avoidance	105411000
es-S0211-57352013000300012-1	T21	ENFERMEDAD	4181	4210	Schizoid Personality Disorder	52954000
es-S0211-57352013000300012-1	T22	ENFERMEDAD	4190	4210	Personality Disorder	33449004
es-S0211-57352013000300012-1	T23	ENFERMEDAD	4252	4281	Avoidant Personality Disorder	37746008
es-S0211-57352013000300012-1	T24	ENFERMEDAD	4261	4281	Personality Disorder	33449004
es-S0211-57352013000300012-1	T25	ENFERMEDAD	4860	4866	Autism	408856003
es-S0211-57352013000300012-1	T26	ENFERMEDAD	5638	5664	autistic spectrum disorder	408856003
es-S0211-57352013000300012-1	T27	ENFERMEDAD	5666	5669	ASD	408856003
es-S0211-57352013000300012-1	T28	ENFERMEDAD	6155	6158	ASD	408856003
es-S0211-57352013000300012-1	T29	ENFERMEDAD	6138	6158	high-functioning ASD	702732007
es-S1134-80462009000100005-15	T1	ENFERMEDAD	93	117	severe spondyloarthrosis	53332000
es-S1130-01082009000500011-1	T1	ENFERMEDAD	28	41	active smoker	77176002
es-S1130-01082009000500011-1	T2	ENFERMEDAD	555	576	oesophageal carcinoma	372138000
es-S1130-01082009000500011-1	T3	ENFERMEDAD	652	658	lesion	417163006
es-S1888-75462017000100042-1	T1	ENFERMEDAD	485	543	compressive neuropathy of the ulnar nerve in Guyon's canal	193134004
es-S1888-75462017000100042-1	T2	ENFERMEDAD	773	787	pseudarthrosis	410818009
es-S1888-75462017000100042-1	T3	ENFERMEDAD	963	977	pseudarthrosis	410818009
es-S0211-69952009000500017-1	T1	ENFERMEDAD	30	45	Alport syndrome	770414008
es-S0211-69952009000500017-1	T2	ENFERMEDAD	127	148	moderate hearing loss	21451000119101
es-S0211-69952009000500017-1	T3	ENFERMEDAD	150	171	arterial hypertension	38341003
es-S0211-69952009000500017-1	T4	ENFERMEDAD	202	209	obesity	414916001
es-S0211-69952009000500017-1	T5	ENFERMEDAD	326	339	dyslipidaemia	370992007
es-S0211-69952009000500017-1	T6	ENFERMEDAD	344	358	hyperuricaemia	35885006
es-S0211-69952009000500017-1	T7	ENFERMEDAD	376	385	Ex-smoker	8517006
es-S0211-69952009000500017-1	T8	ENFERMEDAD	524	549	sclerosing glomerulopathy	13335004
es-S0211-69952009000500017-1	T9	ENFERMEDAD	939	955	Alport's disease	770414008
es-S0211-69952009000500017-1	T10	ENFERMEDAD	987	1022	focal sclerosing glomerulonephritis	13335004
es-S1130-01082009001000013-1	T1	ENFERMEDAD	60	72	osteoporosis	64859006
es-S1130-01082009001000013-1	T2	ENFERMEDAD	94	104	myomatosis	1156875002
es-S1130-01082009001000013-1	T3	ENFERMEDAD	164	194	infiltrating bladder carcinoma	425066001
es-S1130-01082009001000013-1	T4	ENFERMEDAD	477	491	bladder lesion	300457003
es-S1130-01082009001000013-1	T5	ENFERMEDAD	804	818	severe anaemia	271737000
es-S1130-01082009001000013-1	T6	ENFERMEDAD	317	328	tumour mass	55342001
es-S1130-01082009001000013-1	T7	ENFERMEDAD	925	942	actinic proctitis	3951002
es-S1130-01082009001000013-1	T8	ENFERMEDAD	954	994	friable and bleeding neovascular lesions	402761000
es-S1130-01082009001000013-1	T9	ENFERMEDAD	2268	2286	tumour progression	55342001
es-S0210-48062009000300013-6	T1	ENFERMEDAD	85	104	severe hypertension	38341003
es-S0210-48062009000300013-6	T2	ENFERMEDAD	283	299	Moderate obesity	414916001
es-S0210-48062009000300013-6	T3	ENFERMEDAD	450	467	hypovolemic shock	39419009
es-S0210-48062009000300013-6	T4	ENFERMEDAD	701	717	pleural effusion	60046008
es-S0210-48062009000300013-6	T5	ENFERMEDAD	650	671	subcapsular haematoma	35566002
es-S0210-48062009000300013-6	T6	ENFERMEDAD	662	671	haematoma	385494008
es-S0210-48062009000300013-6	T7	ENFERMEDAD	1005	1014	haematoma	385494008
es-S1130-63432015000400006-1	T1	ENFERMEDAD	148	165	diabetes mellitus	73211009
es-S1130-63432015000400006-1	T2	ENFERMEDAD	167	197	paroxysmal atrial fibrillation	282825002
es-S1130-63432015000400006-1	T3	ENFERMEDAD	357	362	SIADH	55004003
es-S1130-63432015000400006-1	T4	ENFERMEDAD	134	146	hypertension	38341003
es-S1130-63432015000400006-1	T5	ENFERMEDAD	652	669	bronchoaspiration	427827009
es-S1130-63432015000400006-1	T6	ENFERMEDAD	854	896	bleeding associated with pharyngeal tumour	324618004
es-S1130-63432015000400006-1	T7	ENFERMEDAD	840	849	dysphagia	288939007
es-S1130-63432015000400006-1	T8	ENFERMEDAD	1370	1390	paraneoplastic SIADH	55004003
es-S1130-63432015000400006-1	T9	ENFERMEDAD	1385	1390	SIADH	55004003
es-S1130-63432015000400006-1	T10	ENFERMEDAD	2176	2188	endocarditis	56819008
es-S1130-63432015000400006-1	T11	ENFERMEDAD	2968	2999	Clostridium difficile diarrhoea	5891000119102
es-S1130-63432015000400006-1	T12	ENFERMEDAD	3329	3348	Acute renal failure	236424009
es-S1130-63432015000400006-1	T13	ENFERMEDAD	4070	4101	Clostridium difficile diarrhoea	5891000119102
es-S1130-63432015000400006-1	T14	ENFERMEDAD	4181	4193	hypertension	38341003
es-S1130-63432015000400006-1	T15	ENFERMEDAD	4625	4638	hypernatremia	39355002
es-S1130-63432015000400006-1	T16	ENFERMEDAD	4405	4423	metabolic acidosis	59455009
es-S1130-63432015000400006-1	T17	ENFERMEDAD	4467	4488	respiratory alkalosis	111378004
es-S1130-63432015000400006-1	T18	ENFERMEDAD	4544	4560	pleural effusion	60046008
es-S1130-63432015000400006-1	T19	ENFERMEDAD	4868	4891	vancomycin intoxication	291518001
es-S1130-63432013000300012-1	T1	ENFERMEDAD	79	104	gastrointestinal bleeding	74474003
es-S1130-63432013000300012-1	T2	ENFERMEDAD	124	144	mitral valve disease	11851006
es-S1130-63432013000300012-1	T3	ENFERMEDAD	252	271	intestinal bleeding	712510007
es-S1130-63432013000300012-1	T4	ENFERMEDAD	521	540	intestinal bleeding	712510007
es-S1130-63432013000300012-1	T5	ENFERMEDAD	299	329	severe iron deficiency anaemia	87522002
es-S1130-63432013000300012-1	T6	ENFERMEDAD	631	646	angiodysplasias	71072006
es-S1130-63432013000300012-1	T7	ENFERMEDAD	957	972	angiodysplasias	71072006
es-S1130-63432013000300012-1	T8	ENFERMEDAD	1040	1055	angiodysplasias	71072006
es-S1130-63432013000300012-1	T9	ENFERMEDAD	1034	1055	ileal angiodysplasias	721662002
es-S1130-63432013000300012-1	T10	ENFERMEDAD	1264	1271	lesions	157670007
es-S1130-63432013000300012-1	T11	ENFERMEDAD	1848	1877	severe pulmonary hypertension	70995007
es-S1130-63432013000300012-1	T12	ENFERMEDAD	2080	2105	pulmonary thromboembolism	59282003
es-S0004-06142009000100013-1	T1	ENFERMEDAD	250	252	DM	73211009
es-S0004-06142009000100013-1	T2	ENFERMEDAD	280	289	allergies	106190000
es-S0004-06142009000100013-1	T3	ENFERMEDAD	868	875	lesions	157670007
es-S0004-06142009000100013-1	T4	ENFERMEDAD	1209	1216	lesions	157670007
es-S0004-06142009000100013-1	T5	ENFERMEDAD	1202	1216	cystic lesions	441457006
es-S0004-06142009000100013-1	T6	ENFERMEDAD	1771	1783	hydatid cyst	74942003
es-S0212-16112012000300029-1	T1	ENFERMEDAD	35	38	LAM	91861009
es-S0212-16112012000300029-1	T2	ENFERMEDAD	168	185	bullous dystrophy	823996003
es-S0212-16112012000300029-1	T3	ENFERMEDAD	274	289	chylous ascites	52985009
es-S0212-16112012000300029-1	T4	ENFERMEDAD	139	150	haemothorax	31892009
es-S0212-16112012000300029-1	T5	ENFERMEDAD	473	489	pleural effusion	60046008
es-S0212-16112012000300029-1	T6	ENFERMEDAD	535	546	chylothorax	83035003
es-S0212-16112012000300029-1	T7	ENFERMEDAD	1414	1430	pleural effusion	60046008
es-S0212-16112012000300029-1	T8	ENFERMEDAD	1714	1730	hypoalbuminaemia	119247004
es-S0212-16112012000300029-1	T9	ENFERMEDAD	1818	1847	catheter-associated infection	440653007
es-S0212-16112012000300029-1	T10	ENFERMEDAD	2513	2529	pleural effusion	60046008
es-S0212-16112012000300029-1	T11	ENFERMEDAD	2503	2529	bilateral pleural effusion	425802001
es-S0210-48062006000700010-1	T1	ENFERMEDAD	102	121	acute cholecystitis	65275009
es-S0210-48062006000700010-1	T2	ENFERMEDAD	272	279	bilioma	235932003
es-S0210-48062006000700010-1	T3	ENFERMEDAD	481	507	peri-pancreatic collection	235957008
es-S0210-48062006000700010-1	T4	ENFERMEDAD	656	682	retroperitoneal collection	32362007
es-S0210-48062006000700010-1	T5	ENFERMEDAD	444	462	acute pancreatitis	197456007
es-S0210-48062006000700010-1	T6	ENFERMEDAD	1068	1110	extraperitoneal right parietocolic abscess	75100008
es-S0365-66912012000500005-2	T1	ENFERMEDAD	166	169	PXE	252246005
es-S0365-66912012000500005-2	T2	ENFERMEDAD	40	54	loss of vision	267631003
es-S0365-66912012000500005-2	T3	ENFERMEDAD	569	592	subretinal haemorrhages	13937002
es-S0365-66912012000500005-2	T4	ENFERMEDAD	621	633	CNV membrane	75971007
es-S0365-66912012000500005-2	T5	ENFERMEDAD	663	680	retinal dystrophy	314407005
es-S0365-66912012000500005-2	T6	ENFERMEDAD	300	313	bilateral AEs	15989991000119102
es-S0365-66912012000500005-2	T7	ENFERMEDAD	715	729	gliotic eschar	11131000119108
es-S0210-48062007000700015-1	T1	ENFERMEDAD	59	96	chronic obstructive pulmonary disease	13645005
es-S0210-48062007000700015-1	T2	ENFERMEDAD	127	172	papillary urothelial carcinoma of the bladder	255109008
es-S0210-48062007000700015-1	T3	ENFERMEDAD	98	107	ex-smoker	8517006
es-S0210-48062007000700015-1	T4	ENFERMEDAD	212	218	tumour	55342001
es-S0210-48062007000700015-1	T5	ENFERMEDAD	1118	1128	miliary TB	47604008
S0004-06142007000600011-1	T1	ENFERMEDAD	30	39	allergies	106190000
S0004-06142007000600011-1	T2	ENFERMEDAD	507	524	bladder leiomyoma	146801000119103
S0004-06142006000500011-1	T1	ENFERMEDAD	45	82	chronic obstructive pulmonary disease	13645005
S0004-06142006000500011-1	T2	ENFERMEDAD	128	163	squamous cell carcinoma of the lung	254634000
S0004-06142006000500011-1	T3	ENFERMEDAD	257	266	allergies	106190000
S0004-06142006000500011-1	T4	ENFERMEDAD	359	370	renal colic	7093002
S0004-06142006000500011-1	T5	ENFERMEDAD	818	825	anaemia	271737000
S0004-06142006000500011-1	T6	ENFERMEDAD	895	917	microscopic haematuria	197940006
S0004-06142006000500011-1	T7	ENFERMEDAD	1019	1038	solid-cystic tumour	27078002
S0004-06142006000500011-1	T8	ENFERMEDAD	1211	1229	complex renal cyst	735471001
S0004-06142006000500011-1	T9	ENFERMEDAD	1357	1376	bilateral emphysema	87433001
S0004-06142006000500011-1	T10	ENFERMEDAD	1569	1584	renal carcinoma	254915003
S0004-06142006000500011-1	T11	ENFERMEDAD	1589	1599	metastasis	128462008
S0004-06142006000500011-1	T12	ENFERMEDAD	1732	1742	metastasis	128462008
S0004-06142006000500011-1	T13	ENFERMEDAD	1726	1742	renal metastasis	94360002
S0004-06142006000500011-1	T14	ENFERMEDAD	1746	1779	pulmonary squamous cell carcinoma	254634000
es-S1130-05582008000300005-1	T1	ENFERMEDAD	265	282	neurofibromatosis	19133005
es-S1130-05582008000300005-1	T2	ENFERMEDAD	167	173	lesion	417163006
es-S1130-05582008000300005-1	T3	ENFERMEDAD	314	330	facial asymmetry	301311009
es-S1130-05582008000300005-1	T4	ENFERMEDAD	991	1014	neurofibromatous lesion	404029005
es-S1130-05582008000300005-1	T5	ENFERMEDAD	527	539	absent teeth	234947003
es-S1130-05582008000300005-1	T6	ENFERMEDAD	502	514	malocclusion	47944004
es-S1130-05582008000300005-1	T7	ENFERMEDAD	516	525	diastemas	734009000
es-S1130-05582008000300005-1	T8	ENFERMEDAD	642	648	lesion	417163006
es-S1130-05582008000300005-1	T9	ENFERMEDAD	1008	1014	lesion	417163006
es-S1130-05582008000300005-1	T10	ENFERMEDAD	1133	1154	mandibular hypoplasia	444897001
es-S1130-05582008000300005-1	T11	ENFERMEDAD	1082	1101	retained element 23	196419009
es-S1130-05582008000300005-1	T12	ENFERMEDAD	1197	1220	neurofibromatous lesion	404029005
es-S1130-05582008000300005-1	T13	ENFERMEDAD	1427	1444	neurofibromatosis	19133005
es-S1130-05582008000300005-1	T14	ENFERMEDAD	1214	1220	lesion	417163006
es-S1130-05582008000300005-1	T15	ENFERMEDAD	1255	1261	lesion	417163006
es-S1130-05582008000300005-1	T16	ENFERMEDAD	1610	1616	lesion	417163006
es-S0365-66912003000600010-1	T1	ENFERMEDAD	189	203	blurred vision	246636008
es-S0365-66912003000600010-1	T2	ENFERMEDAD	1150	1197	haemorrhages in the posterior pole of both eyes	28998008
es-S0365-66912003000600010-1	T3	ENFERMEDAD	993	1019	oedema of both optic discs	247201009
es-S0365-66912003000600010-1	T4	ENFERMEDAD	2118	2144	macular serous detachments	420030000
es-S0365-66912003000600010-1	T5	ENFERMEDAD	2146	2163	Optic disc oedema	247201009
es-S0365-66912003000600010-1	T6	ENFERMEDAD	2168	2202	peripapillary exudative detachment	54767005
es-S0365-66912003000600010-1	T7	ENFERMEDAD	2482	2499	serous detachment	420030000
es-S0365-66912003000600010-1	T8	ENFERMEDAD	2805	2822	serous detachment	420030000
es-S0365-66912003000600010-1	T9	ENFERMEDAD	2938	2954	papillary oedema	423341008
es-S0004-06142009000100010-2	T1	ENFERMEDAD	25	55	allergic to iodinated contrast	294913003
es-S0004-06142009000100010-2	T2	ENFERMEDAD	152	165	endometriosis	129103003
es-S0004-06142009000100010-2	T3	ENFERMEDAD	355	369	hydronephrosis	43064006
es-S0004-06142009000100010-2	T4	ENFERMEDAD	915	960	left kidney with superior calyceal dilatation	71110009
es-S0004-06142009000100010-2	T5	ENFERMEDAD	1107	1141	left upper polar renal cystic mass	722223000
es-S0004-06142009000100010-2	T6	ENFERMEDAD	1243	1257	multiple cysts	441457006
es-S0004-06142009000100010-2	T7	ENFERMEDAD	1363	1398	cystic multinodular cystic nephroma	92165001
es-S0004-06142009000100010-2	T8	ENFERMEDAD	1402	1429	cystic renal cell carcinoma	733603009
es-S0004-06142009000100010-2	T9	ENFERMEDAD	1961	2008	benign multilocular cystic tumour of the kidney	86463003
es-S0004-06142009000100010-2	T10	ENFERMEDAD	1897	1903	lesion	417163006
es-S0004-06142009000100010-2	T11	ENFERMEDAD	1658	1662	cyst	441457006
es-S0212-71992004000600005-1	T1	ENFERMEDAD	164	188	infectious mononucleosis	271558008
es-S0212-71992004000600005-1	T2	ENFERMEDAD	637	652	splenic abscess	82053000
es-S0212-71992004000600005-1	T3	ENFERMEDAD	1005	1023	normocytic anaemia	300980002
es-S0212-71992004000600005-1	T4	ENFERMEDAD	2167	2190	mesenteric adenopathies	127144009
es-S0212-71992004000600005-1	T5	ENFERMEDAD	645	652	abscess	128477000
es-S0212-71992004000600005-1	T6	ENFERMEDAD	2093	2100	abscess	128477000
es-S0212-71992004000600005-1	T7	ENFERMEDAD	2104	2114	infarction	55641003
es-S0212-71992004000600005-1	T8	ENFERMEDAD	475	487	splenomegaly	16294009
es-S0212-71992004000600005-1	T9	ENFERMEDAD	967	979	splenomegaly	16294009
es-S0212-71992004000600005-1	T10	ENFERMEDAD	1545	1554	hepatitis	128241005
es-S0212-71992004000600005-1	T11	ENFERMEDAD	506	512	lesion	417163006
es-S0212-71992004000600005-1	T12	ENFERMEDAD	2064	2070	lesion	417163006
es-S0212-71992004000600005-1	T13	ENFERMEDAD	2050	2070	focal splenic lesion	141701000119101
es-S0212-71992004000600005-1	T14	ENFERMEDAD	1242	1253	cholestasis	33688009
es-S0212-71992004000600005-1	T15	ENFERMEDAD	2362	2385	intra-abdominal abscess	75100008
es-S0212-71992004000600005-1	T16	ENFERMEDAD	2639	2666	lymphoproliferative process	277466009
es-S0212-71992004000600005-1	T17	ENFERMEDAD	2378	2385	abscess	128477000
es-S0212-71992004000600005-1	T18	ENFERMEDAD	2769	2781	splenomegaly	16294009
es-S0212-71992004000600005-1	T19	ENFERMEDAD	3716	3755	inflammatory pseudotumour of the spleen	141701000119101
es-S0210-56912007000900007-3	T1	ENFERMEDAD	156	158	DM	73211009
es-S0210-56912007000900007-3	T2	ENFERMEDAD	330	341	dehydration	34095006
es-S0210-56912007000900007-3	T3	ENFERMEDAD	521	537	hyperamylasaemia	275739007
es-S0210-56912007000900007-3	T4	ENFERMEDAD	624	642	acute pancreatitis	197456007
es-S0210-56912007000900007-3	T5	ENFERMEDAD	1445	1474	villous adenoma of the rectum	312823001
es-S0210-56912007000900007-3	T6	ENFERMEDAD	1453	1460	adenoma	443416007
es-S0210-56912007000900007-3	T7	ENFERMEDAD	1605	1612	adenoma	443416007
es-S0210-48062005000700015-1	T1	ENFERMEDAD	65	87	ankylosing spondylitis	9631008
es-S0210-48062005000700015-1	T2	ENFERMEDAD	628	650	transitional carcinoma	27090000
es-S0210-48062005000700015-1	T3	ENFERMEDAD	884	901	tumour recurrence	277647002
es-S0210-48062005000700015-1	T4	ENFERMEDAD	1248	1270	transitional carcinoma	27090000
es-S0210-48062005000700015-1	T5	ENFERMEDAD	1931	1971	anterior bladder wall, with abscessation	36699003
es-S0210-48062005000700015-1	T6	ENFERMEDAD	1987	1995	cystitis	38822007
